"ZEIT";"RAUMID";"BEZ";"PGR";"BZR";"PLR";"STADTRAUM";"WLEINFoL";"WLEINFmL";"WLMIToL";"WLMITmL";"WLGUToL";"WLGUTmL";"WLNZORD"
"201213";"09041302";"09";"04";"13";"02";"2";0;0;0;0;1616;162;0
"201213";"09041401";"09";"04";"14";"01";"2";27;118;3680;819;0;0;36
"201213";"09041402";"09";"04";"14";"02";"2";0;0;1166;344;0;0;0
"201213";"09041501";"09";"04";"15";"01";"2";504;1207;3873;1406;0;0;0
"201213";"09041601";"09";"04";"16";"01";"2";247;27;6090;151;0;0;15
"201213";"09051701";"09";"05";"17";"01";"2";0;0;1691;1544;255;40;0
"201213";"10030726";"10";"03";"07";"26";"2";1308;841;371;253;0;0;3
"201213";"10030727";"10";"03";"07";"27";"2";5685;1689;1617;6;0;0;115
"201213";"10040828";"10";"04";"08";"28";"2";0;3;5157;0;2300;174;15
"201213";"10040829";"10";"04";"08";"29";"2";0;0;0;0;3186;387;3
"201213";"10040830";"10";"04";"08";"30";"2";6491;806;69;0;0;0;4
"201213";"10040931";"10";"04";"09";"31";"2";8065;915;3;12;0;0;9
"201213";"10040932";"10";"04";"09";"32";"2";2521;372;921;74;0;0;0
"201213";"10040933";"10";"04";"09";"33";"2";13253;935;0;0;0;0;3
"201213";"11010101";"11";"01";"01";"01";"2";130;405;0;0;0;0;0
"201213";"11010102";"11";"01";"01";"02";"2";2004;257;249;0;0;0;3
"201213";"11010103";"11";"01";"01";"03";"2";1015;282;0;0;0;0;0
"201213";"11010204";"11";"01";"02";"04";"2";0;0;8631;0;0;0;0
"201213";"11010205";"11";"01";"02";"05";"2";0;4;5090;1558;0;0;0
"201213";"11010206";"11";"01";"02";"06";"2";0;0;4249;1569;0;0;9
"201213";"11010207";"11";"01";"02";"07";"2";0;0;4887;1842;0;0;0
"201213";"11010308";"11";"01";"03";"08";"2";0;0;11083;0;0;0;0
"201213";"11010309";"11";"01";"03";"09";"2";125;0;8303;1117;0;0;0
