ZEIT;RAUMID;BEZ;PGR;BZR;PLR;STADTRAUM;WLEINFoL;WLEINFmL;WLMIToL;WLMITmL;WLGUToL;WLGUTmL;WLNZORD
201612;12103116;12;10;31;16;2;3605;5874;0;0;0;0;0
201612;12103117;12;10;31;17;2;5521;5151;0;0;0;0;0
201612;12103218;12;10;32;18;2;4633;5330;2992;560;0;0;0
201612;12103219;12;10;32;19;2;1364;7439;0;0;0;0;0
201612;12103220;12;10;32;20;2;3123;1337;141;0;0;0;0
201612;12214125;12;21;41;25;2;962;1604;3015;1734;0;0;0
201612;12214126;12;21;41;26;2;43;0;6170;1438;0;0;0
201612;12214421;12;21;44;21;2;1308;1059;231;0;0;0;0
201612;12214422;12;21;44;22;2;4744;3211;0;0;0;0;0
201612;12214423;12;21;44;23;2;4371;1146;0;0;0;0;0
201612;12214424;12;21;44;24;2;5952;4711;0;0;0;0;0
201612;12214527;12;21;45;27;2;9;43;2863;1997;5522;264;0
201612;12214528;12;21;45;28;2;65;13;100;0;0;74;0
201612;12224229;12;22;42;29;2;0;0;5991;90;0;0;0
201612;12224230;12;22;42;30;2;3507;246;11774;1945;347;203;21
201612;12231101;12;23;11;01;2;56;16;5031;622;9421;1359;27
201612;12231102;12;23;11;02;2;0;0;1577;100;14628;575;6
201612;12301203;12;30;12;03;2;0;131;10402;4734;0;0;3
201612;12301204;12;30;12;04;2;0;27;5268;1266;0;0;0
201612;12301205;12;30;12;05;2;0;0;3718;1200;0;0;6
201612;12301206;12;30;12;06;2;239;3;4160;544;0;0;174
201612;12302107;12;30;21;07;2;1784;1270;0;0;0;0;0
201612;12302108;12;30;21;08;2;12962;1543;0;0;0;0;0
201612;12302109;12;30;21;09;2;9385;2281;0;0;0;0;0
201612;12302110;12;30;21;10;2;7461;3020;0;0;0;0;0
201612;12302211;12;30;22;11;2;1925;436;940;0;0;0;0
201612;12302212;12;30;22;12;2;0;0;5707;222;0;0;0
201612;12304313;12;30;43;13;2;5015;1604;0;0;0;0;0
201612;12304314;12;30;43;14;2;0;0;7617;2043;0;0;0
